time,lat,lon,depth,east_shift,north_shift,distance_border,semblance,azimuthal_coverage,n_stations,n_picks,uncertainty_horizontal,uncertainty_vertical,WKT_geom
2024-06-01 05:39:42.050000+00:00,49.902961,12.028542,2506.43,-23022.53,-35203.56,14781.25,0.22519312798976898,98.48756627409432,26,3,3938.615913300001,10000.0,POINT Z(12.02854165155296 49.90296110715314 -2506.4339830710283)
2024-06-01 06:04:53.860000+00:00,49.846313,12.157544,3366.36,-13799.72,-41534.32,8468.75,0.1430208384990692,132.30020385554118,25,3,475.98581911649427,2250.0,POINT Z(12.157544389004107 49.84631301154678 -3366.364748717694)
2024-06-01 06:16:30.890000+00:00,49.887265,12.180449,2130.05,-12147.04,-36984.61,13031.25,0.1782810539007187,77.93803199303801,26,2,11662.07126757507,5375.0,POINT Z(12.180449314054101 49.887265413786096 -2130.0500855161135)
2024-06-01 06:18:55.470000+00:00,49.874008,12.021481,4157.95,-23542.37,-38420.74,11593.75,0.1966627836227417,80.00537708561632,26,2,139.75424859373686,2375.0,POINT Z(12.021480771547232 49.87400832097204 -4157.947824916879)
2024-06-01 06:24:36.970000+00:00,49.85647,12.187754,2419.64,-11631.12,-40410.11,9593.75,0.23041898012161255,64.08913571199412,26,3,88.38834764831844,1437.5,POINT Z(12.187754323554985 49.856469549451376 -2419.6420648229255)
2024-06-01 07:03:21.430000+00:00,50.21933,12.423219,-10.42,5209.42,-71.99,19968.75,0.20841385424137115,196.50955881085633,26,5,475.98581911649427,1218.75,POINT Z(12.423219424532823 50.21932956803074 10.416666666666664)
2024-06-01 07:08:20.860000+00:00,50.613002,12.680208,-10.42,23299.34,43751.51,6218.75,0.11668568849563599,0.0,26,2,1355.6882477177414,1656.25,POINT Z(12.680207746367977 50.61300184622989 10.416666666666664)
2024-06-01 07:37:06.600000+00:00,49.830021,12.060307,4712.82,-20778.97,-43323.35,6656.25,0.21521103382110596,63.70491586876244,26,4,128.8470508005519,625.0,POINT Z(12.06030670707392 49.83002134957969 -4712.82430605324)
2024-06-01 07:45:56.480000+00:00,49.830552,12.165845,4108.27,-13208.82,-43288.41,6718.75,0.24913349747657776,0.0,26,2,400.19526483955303,2125.0,POINT Z(12.165845463565262 49.83055151774235 -4108.269173241388)
2024-06-01 07:48:06.280000+00:00,49.830635,12.212679,1758.63,-9849.6,-43286.34,6718.75,0.24911834299564362,24.49097919150455,26,3,139.75424859373686,3000.0,POINT Z(12.212678797270032 49.83063513256783 -1758.628934955355)
2024-06-01 07:48:29.460000+00:00,49.993188,12.016214,3591.43,-23860.6,-25167.01,14156.25,0.24314531683921814,52.0588787184285,26,3,98.82117688026186,1750.0,POINT Z(12.016214299537744 49.993187789941004 -3591.43178454988)
2024-06-01 07:54:02.950000+00:00,50.009541,12.10474,749.99,-17526.43,-23373.21,19281.25,0.16160736978054047,0.0,26,2,475.98581911649427,1750.0,POINT Z(12.104739846186655 50.00954067699837 -749.990665374449)
2024-06-01 07:58:14.180000+00:00,49.823864,12.146856,5322.57,-14572.92,-44028.45,5968.75,0.19037069380283356,25.159843502596118,26,3,1069.8276730389807,5000.0,POINT Z(12.14685555589767 49.8238644158306 -5322.573192832342)
2024-06-01 08:14:07.590000+00:00,49.95134,12.089229,2006.79,-18657.4,-29841.06,17968.75,0.1779770702123642,56.27043833032411,26,2,250.0,1312.5,POINT Z(12.089229320760555 49.95133985677929 -2006.793928747159)
2024-06-01 08:28:01.210000+00:00,49.810412,12.246025,1900.24,-7460.94,-45538.9,4468.75,0.27695608139038086,44.49427901308832,26,4,288.11076429040276,3875.0,POINT Z(12.246024651520038 49.81041211257675 -1900.2389119942004)
2024-06-01 08:30:09.920000+00:00,49.870124,12.147104,818.4,-14541.16,-38884.72,11093.75,0.20177386701107025,0.0,26,2,197.64235376052372,3375.0,POINT Z(12.147103806144694 49.87012366544369 -818.3998331588878)
2024-06-01 08:48:10.500000+00:00,49.853194,12.216513,417.38,-9570.14,-40778.37,9218.75,0.25249403715133667,77.3257991221111,26,5,395.28470752104744,2937.5,POINT Z(12.216512626893978 49.85319439884811 -417.3774927685)
2024-06-01 09:18:15.730000+00:00,49.794101,11.904923,9197.92,-31947.92,-47262.6,2718.75,0.19421477615833282,37.79844947355673,26,3,1736.8366539487818,5468.75,POINT Z(11.904922690176477 49.794101406597854 -9197.916666666666)
2024-06-01 09:58:56.160000+00:00,50.180868,12.469999,10464.9,8544.61,-4344.36,9531.25,0.27564653754234314,179.57043875754988,26,10,1007.7822185373187,1718.75,POINT Z(12.46999944495154 50.18086840775479 -10464.904480048692)
2024-06-01 10:01:07.430000+00:00,49.825672,12.166692,2034.59,-13149.4,-43831.13,6156.25,0.24229657649993896,3.3912469006306196,26,4,773.0823048033113,6500.0,POINT Z(12.166692399829776 49.82567206390095 -2034.5927981176267)
2024-06-01 10:07:03.900000+00:00,49.850325,12.111224,4623.6,-17119.59,-41078.57,8906.25,0.1416734904050827,54.88416825945609,26,3,632.7642728536433,2968.75,POINT Z(12.111224284125342 49.8503254092497 -4623.6022076311365)
2024-06-01 10:11:38.930000+00:00,49.822214,12.186769,345.39,-11710.09,-44218.96,5781.25,0.2772451639175415,54.499653588417004,26,4,573.6737422089318,3062.5,POINT Z(12.186768553485493 49.82221426081062 -345.3882277785564)
2024-06-01 11:01:14.330000+00:00,49.844738,12.154612,7139.12,-14010.42,-41708.88,8281.25,0.24677716195583344,57.887467851475435,26,4,23411.56898842963,4875.0,POINT Z(12.154612268582921 49.84473821349219 -7139.121679079413)
2024-06-01 11:04:36.700000+00:00,50.049731,12.099262,10404.57,-17902.89,-18902.94,9593.75,0.3019782602787018,152.15895633722758,26,7,93.75,343.75,POINT Z(12.099261776271003 50.04973129592054 -10404.57059570236)
2024-06-01 11:23:47.610000+00:00,49.882175,12.033689,2359.83,-22663.67,-37516.38,12468.75,0.23751989006996155,0.0,26,2,190.08632907181936,1250.0,POINT Z(12.033688900731084 49.882175408154524 -2359.833746242308)
2024-06-01 11:32:00.460000+00:00,49.987347,12.077394,-10.42,-19489.58,-25834.26,18468.75,0.19976219534873962,206.25954474857352,26,6,1470.0791857923844,1218.75,POINT Z(12.077393892445796 49.98734686769 10.416666666666664)
2024-06-01 11:51:42.670000+00:00,49.811452,12.175393,1836.3,-12528.96,-45413.79,4593.75,0.17872922122478485,146.36820581395827,26,3,69.87712429686843,1250.0,POINT Z(12.175392955329052 49.81145225937574 -1836.2992595222136)
2024-06-01 12:38:27.410000+00:00,49.984172,12.084159,1632.1,-19007.15,-26189.01,18406.25,0.2135322242975235,0.0,26,2,364.4344934278313,2500.0,POINT Z(12.084159473535925 49.9841721848231 -1632.0973572522876)
2024-06-01 12:45:34.810000+00:00,49.861325,12.148055,1760.42,-14475.64,-39863.23,10156.25,0.20443543791770935,54.73500856228077,26,3,8573.669721886889,1000.0,POINT Z(12.14805491647539 49.86132532571285 -1760.4166666666667)
2024-06-01 12:47:47.210000+00:00,49.865626,12.026064,2510.42,-23217.99,-39354.23,10656.25,0.20195019245147705,0.0,26,2,197.64235376052372,3250.0,POINT Z(12.026063635171804 49.86562608892346 -2510.4166666666665)
2024-06-01 13:09:49.120000+00:00,49.835966,12.313151,8757.13,-2642.77,-42702.0,7281.25,0.22545106709003448,70.84103641894046,25,4,225.34695471649934,1250.0,POINT Z(12.313150945582306 49.83596584346976 -8757.129669601709)
2024-06-01 13:13:46.910000+00:00,49.809147,11.969064,3564.0,-27335.36,-45615.11,4406.25,0.258022278547287,49.30565699568598,26,2,200.09763241977652,2000.0,POINT Z(11.969063798713822 49.809146660108716 -3564.0017645764055)
2024-06-01 13:18:43.840000+00:00,49.843599,12.174703,2412.95,-12570.11,-41839.1,8156.25,0.21325300633907318,0.0,26,2,312.5,2812.5,POINT Z(12.174702811251349 49.8435993077973 -2412.9464832777057)
2024-06-01 13:27:56.850000+00:00,49.859312,11.948961,1925.25,-28747.99,-40029.49,9281.25,0.24082644283771515,57.113427866311326,26,5,970.7640354380667,3437.5,POINT Z(11.948961048413203 49.85931202322212 -1925.2464420071874)
2024-06-01 13:34:37.730000+00:00,49.80079,12.094515,666.83,-18336.43,-46582.66,3406.25,0.22342804074287415,90.62799000880574,26,2,176.7766952966369,1562.5,POINT Z(12.094514591442858 49.800790063877145 -666.8316693795764)
2024-06-01 13:50:46.630000+00:00,49.960195,12.124167,-10.42,-16154.72,-28864.58,19968.75,0.20586135983467102,99.99664080747391,26,4,364.4344934278313,2468.75,POINT Z(12.124167334061838 49.96019480493605 10.416666666666664)
2024-06-01 13:55:21.260000+00:00,49.829235,11.87729,14578.85,-33906.71,-43343.83,4093.75,0.1772487461566925,39.72658269546599,26,3,10094.088616611209,14437.5,POINT Z(11.877289939586024 49.82923468506744 -14578.85183497579)
2024-06-01 13:55:56.790000+00:00,49.820687,12.010657,2021.03,-24344.9,-44346.32,5656.25,0.2122489959001541,128.91143913506912,26,4,44.19417382415922,1968.75,POINT Z(12.010657107695756 49.820686676989524 -2021.0338166389383)
2024-06-01 14:10:18.410000+00:00,50.360674,12.491346,4965.14,10026.7,15651.71,15031.25,0.40520092844963074,115.08722804847582,26,11,44.19417382415922,781.25,POINT Z(12.49134634905944 50.360673695591274 -4965.13883736107)
2024-06-01 14:10:40.670000+00:00,50.359013,12.491442,4093.74,10033.83,15467.05,15906.25,0.5465440154075623,180.07031462671105,26,14,88.38834764831844,750.0,POINT Z(12.491441838536774 50.359012875561724 -4093.742197354666)
2024-06-01 14:12:41.630000+00:00,50.369214,12.471122,6351.02,8590.5,16598.84,13656.25,0.2890997529029846,187.23390376815465,26,8,3444.0278925990133,6125.0,POINT Z(12.471121958572068 50.369214157552996 -6351.016102143922)
2024-06-01 14:13:46.170000+00:00,50.366513,12.480835,6348.04,9279.94,16299.62,13656.25,0.2944328784942627,140.8498721934273,26,8,2304.886114323222,6187.5,POINT Z(12.480835292250184 50.366512710190975 -6348.035809390359)
2024-06-01 14:15:36.650000+00:00,49.974115,12.095915,1510.42,-18170.48,-27310.24,18531.25,0.18815936148166656,122.76167247143337,26,4,1587.6107244850673,2937.5,POINT Z(12.09591458242612 49.974114982626105 -1510.4166666666667)
2024-06-01 14:19:12.850000+00:00,49.967239,12.088456,-10.42,-18706.58,-28072.92,19281.25,0.2175949215888977,0.0,26,2,803.4350082614026,1468.75,POINT Z(12.088455536331058 49.96723946882399 10.416666666666664)
2024-06-01 14:20:09.900000+00:00,49.820761,12.090907,9403.48,-18587.7,-44361.13,5656.25,0.27747541666030884,97.84835735480618,26,2,139.75424859373686,1125.0,POINT Z(12.090906543418438 49.820760854640774 -9403.484116272786)
2024-06-01 14:25:21.260000+00:00,49.795158,11.972548,1857.35,-27093.19,-47171.88,2843.75,0.21289370954036713,24.913047398920185,26,3,3713.362694378237,6750.0,POINT Z(11.972547927493967 49.795157584697115 -1857.3499744745736)
2024-06-01 14:28:48.640000+00:00,49.883193,12.06359,2010.42,-20520.86,-37411.87,12593.75,0.17557239532470703,67.54189425080534,26,4,475.98581911649427,4750.0,POINT Z(12.063589735159443 49.883193089429106 -2010.4166666666665)
2024-06-01 14:32:17.260000+00:00,49.906215,12.045858,562.25,-21780.9,-34846.89,15156.25,0.17642296850681305,117.51945517018146,26,4,441.9417382415922,8875.0,POINT Z(12.045857818131918 49.90621548174852 -562.2509865457531)
2024-06-01 14:45:34.210000+00:00,49.969448,11.932777,12647.49,-29839.8,-27776.76,7343.75,0.1788032501935959,54.98986743583691,26,3,8360.294926017861,11937.5,POINT Z(11.932776774375894 49.96944764262175 -12647.489060388569)
2024-06-01 14:47:11.590000+00:00,49.991837,11.941444,10156.23,-29206.34,-25290.66,8781.25,0.23418773710727692,69.4016121350075,26,3,531.25,656.25,POINT Z(11.9414436841921 49.991836785642704 -10156.23117692788)
2024-06-01 14:51:16.490000+00:00,49.870388,12.146211,9896.22,-14605.06,-38855.14,10093.75,0.19583477079868317,142.50311183330822,26,6,2687.5,3000.0,POINT Z(12.146211124582603 49.87038814055551 -9896.216788826712)
2024-06-01 15:09:33.860000+00:00,50.366479,12.486706,7408.09,9696.36,16296.58,12593.75,0.44523558020591736,171.97436578271046,25,11,69.87712429686843,375.0,POINT Z(12.486706159623385 50.36647869014428 -7408.093549906613)
2024-06-01 15:18:51.400000+00:00,49.791763,11.978075,7271.97,-26698.33,-47551.34,2468.75,0.18949660658836365,0.0,26,2,9900.382726187912,3125.0,POINT Z(11.978075190515378 49.79176283802422 -7271.967669638811)
2024-06-01 15:19:41.100000+00:00,49.849096,12.067673,7778.77,-20242.58,-41204.4,8781.25,0.22813451290130615,45.458248291926395,26,4,88.38834764831844,2500.0,POINT Z(12.067673347945027 49.84909585358587 -7778.766253886948)
2024-06-01 15:39:26.550000+00:00,49.992466,12.131205,6406.81,-15640.76,-25277.74,13593.75,0.19306816160678864,181.3657216708976,26,5,3185.048076560227,1750.0,POINT Z(12.131205346214069 49.99246567414126 -6406.812305013482)
2024-06-01 15:45:01.620000+00:00,49.849821,12.157073,2105.69,-13832.49,-41144.13,8843.75,0.18600556254386902,0.0,26,2,13840.187182621483,9250.0,POINT Z(12.157073339385752 49.84982126477364 -2105.689356313659)
2024-06-01 15:45:28.220000+00:00,49.844677,11.953705,4746.57,-28416.53,-41658.63,8343.75,0.17490994930267334,54.75420854529244,26,3,1876.0413774754543,7250.0,POINT Z(11.95370534466157 49.84467699165936 -4746.565660343024)
2024-06-01 15:46:13.690000+00:00,49.839581,11.957892,4220.93,-28119.26,-42226.88,7781.25,0.19773748517036438,54.38981604294037,26,3,508.7131436281158,2093.75,POINT Z(11.957892470791611 49.83958080361939 -4220.925223115159)
2024-06-01 15:54:15.640000+00:00,50.013074,12.057402,3031.45,-20907.69,-22968.09,16968.75,0.16408640146255493,120.64096082758252,26,3,31.25,1312.5,POINT Z(12.057401699834102 50.0130744189143 -3031.452276860636)
2024-06-01 15:59:48.480000+00:00,49.829235,12.008072,10882.86,-24526.03,-43395.0,6593.75,0.18244071304798126,0.0,26,2,589.6238207535378,2187.5,POINT Z(12.00807172025709 49.8292345089727 -10882.85836915961)
2024-06-01 16:06:50.840000+00:00,49.822192,12.167874,5499.99,-13065.56,-44218.25,5781.25,0.15145009756088257,0.0,25,1,12460.445229304609,5625.0,POINT Z(12.167874238898285 49.822192449844174 -5499.994974638446)
2024-06-01 16:08:36.100000+00:00,49.875481,12.01868,2242.18,-23742.33,-38256.14,11718.75,0.21294640004634857,80.31027214208626,25,3,88.38834764831844,2375.0,POINT Z(12.018680192778229 49.875480646653024 -2242.1750274754245)
2024-06-01 16:24:36.800000+00:00,49.828987,12.16607,2260.42,-13193.12,-43462.41,6531.25,0.18359464406967163,14.4371847773142,26,3,318.6887195995491,2750.0,POINT Z(12.16607031043872 49.82898704824901 -2260.4166666666665)
2024-06-01 16:44:32.980000+00:00,50.558672,12.508242,2330.86,11178.42,37670.44,12343.75,0.16666659712791443,0.0,26,2,265.1650429449553,3000.0,POINT Z(12.508242307737067 50.55867152566645 -2330.8618249113306)
2024-06-01 16:54:25.170000+00:00,49.971,12.094901,5134.78,-18244.12,-27656.41,14906.25,0.18054351210594177,124.55279998402938,26,2,2691.4941250168094,937.5,POINT Z(12.09490132715917 49.9709995897027 -5134.783726845191)
2024-06-01 17:17:57.810000+00:00,49.788474,12.167248,8413.54,-13119.66,-47967.45,2031.25,0.1730283796787262,0.0,25,2,850.0919067959652,2937.5,POINT Z(12.167247710010358 49.78847406726701 -8413.54345208545)
2024-06-01 17:33:20.760000+00:00,49.883114,12.051184,2388.2,-21409.76,-37417.15,12593.75,0.21241521835327148,0.0,25,2,6680.77933328141,6000.0,POINT Z(12.05118365680318 49.883114274579995 -2388.1964510567736)
2024-06-01 17:38:36.480000+00:00,49.828301,12.166409,697.92,-13169.03,-43538.72,6468.75,0.2327321469783783,4.046302240738896,25,3,988.2117688026185,1687.5,POINT Z(12.166408652013443 49.82830132651873 -697.9166666666666)
2024-06-01 17:43:59.290000+00:00,49.871545,12.146433,2120.67,-14588.81,-38726.59,11281.25,0.1581883281469345,0.0,25,2,840.8515029421069,2218.75,POINT Z(12.146432969007831 49.87154460115119 -2120.665977851042)
2024-06-01 17:48:21.010000+00:00,50.545663,12.484836,14595.09,9527.61,36220.67,5406.25,0.11763988435268402,200.5651047323348,25,4,576.2215285808055,437.5,POINT Z(12.484836214721376 50.545662686934605 -14595.094297187248)
2024-06-01 17:50:56.270000+00:00,49.82232,11.880843,8591.77,-33656.69,-44114.29,4343.75,0.22551549971103668,87.64395713057354,25,5,88.38834764831844,2125.0,POINT Z(11.880842831302937 49.822320132979414 -8591.767264974464)
2024-06-01 17:56:20.380000+00:00,49.955386,12.067225,365.08,-20230.02,-29385.42,17781.25,0.14767895638942719,0.0,25,2,2180.345442814051,2625.0,POINT Z(12.067225170817512 49.9553860180065 -365.08169948579337)
2024-06-01 17:57:43.260000+00:00,49.97136,12.082978,2635.29,-19096.71,-27613.37,17343.75,0.1473899930715561,138.2077269100194,25,2,441.9417382415922,2125.0,POINT Z(12.082978022222754 49.971359849208554 -2635.2875503267824)
2024-06-01 18:16:11.150000+00:00,49.838526,11.979864,9776.57,-26544.19,-42352.23,7656.25,0.2671380341053009,58.06903267774118,25,4,447.43190822738603,3375.0,POINT Z(11.979864242360359 49.83852577524891 -9776.568031068757)
2024-06-01 18:52:13.480000+00:00,50.00819,12.105879,875.12,-17445.48,-23523.66,19156.25,0.1836819350719452,47.5758748663751,25,3,752.5996611745185,2625.0,POINT Z(12.105879479147927 50.00819004752862 -875.1164848742662)
2024-06-01 18:57:31.600000+00:00,49.879338,12.147964,4340.16,-14476.77,-37860.31,12156.25,0.1688549667596817,136.31599625444287,25,2,356.3048203434806,687.5,POINT Z(12.147963658319975 49.87933794606512 -4340.159219942674)
2024-06-01 19:28:35.140000+00:00,49.887878,12.121488,3302.08,-16370.98,-36905.27,13093.75,0.22723102569580078,40.48469244185219,25,4,504.8592006688597,1437.5,POINT Z(12.121487724602506 49.88787764228355 -3302.0833333333335)
2024-06-01 19:42:13.820000+00:00,50.19908,12.432511,105.81,5873.0,-2322.92,19906.25,0.2727649211883545,191.327003196852,25,9,93.75,281.25,POINT Z(12.432511060052528 50.19908028462411 -105.80762907529987)
2024-06-01 19:43:20.120000+00:00,50.519769,12.473085,897.09,8702.03,33339.99,16656.25,0.20435191690921783,75.45639652630041,25,4,69.87712429686843,1375.0,POINT Z(12.473084994598727 50.519769012911354 -897.0894526261682)
2024-06-01 19:47:50.830000+00:00,49.8862,11.937743,11103.76,-29535.67,-37035.3,8468.75,0.14650848507881165,60.15238925650135,25,2,938.0206887377271,16000.0,POINT Z(11.937742837629521 49.8862003748759 -11103.75790218958)
2024-06-01 19:56:36.740000+00:00,49.834082,12.163594,1378.55,-13369.31,-42895.44,7093.75,0.2012139856815338,26.63072486634968,25,3,318.6887195995491,2875.0,POINT Z(12.163594295372393 49.834082043296824 -1378.5548773405528)
2024-06-01 20:00:23.110000+00:00,49.952092,12.094782,1849.85,-18259.82,-29758.76,18156.25,0.15207915008068085,66.93360542611555,25,3,12679.107445912745,2125.0,POINT Z(12.094782308551643 49.9520923202984 -1849.8491316487657)
2024-06-01 20:01:32.770000+00:00,49.998393,11.933504,114.81,-29769.83,-24558.52,8218.75,0.15028589963912964,46.54105709783761,25,3,156.25,593.75,POINT Z(11.933504228423391 49.99839292333006 -114.80990665198796)
2024-06-01 20:05:58.770000+00:00,49.815955,12.146817,1415.12,-14578.05,-44907.91,5093.75,0.21768976747989655,56.83577893462484,25,3,69.87712429686843,593.75,POINT Z(12.146817209813033 49.81595517978939 -1415.1173858895122)
2024-06-01 20:10:09.730000+00:00,49.814789,12.053776,1793.73,-21254.13,-45015.31,4968.75,0.1956905871629715,19.110381541365427,25,4,88.38834764831844,1250.0,POINT Z(12.053775670902736 49.81478861836959 -1793.7258266345257)
2024-06-01 20:12:35.530000+00:00,49.958487,12.094288,7973.75,-18292.76,-29047.58,12031.25,0.18570788204669952,64.88341341080837,25,4,870.5242673240075,2125.0,POINT Z(12.09428784158761 49.95848709823958 -7973.747523789796)
2024-06-01 20:17:53.710000+00:00,49.828365,12.166589,1906.51,-13156.1,-43531.68,6468.75,0.22465726733207703,21.919683691988723,25,3,8168.632841546987,3500.0,POINT Z(12.166588793682665 49.828364905482694 -1906.5121634725833)
2024-06-01 20:29:56.810000+00:00,49.963301,12.014016,-10.42,-24032.68,-28489.58,13968.75,0.16614603996276855,7.099610377734734,25,4,712.6096406869613,2968.75,POINT Z(12.014016118404063 49.96330062369369 10.416666666666664)
2024-06-01 20:35:33.880000+00:00,49.831068,12.136072,1529.65,-15344.21,-43225.25,6781.25,0.15300992131233215,3.6921708584990256,25,2,3937.996000505841,16500.0,POINT Z(12.13607187742194 49.83106835392387 -1529.6537350023564)
2024-06-01 20:38:17.840000+00:00,49.991337,12.087444,1390.92,-18769.53,-25393.16,18593.75,0.17926719784736633,187.6314884392151,25,4,20067.269682246264,16125.0,POINT Z(12.087443725587255 49.99133690101189 -1390.923297476896)
2024-06-01 20:39:41.380000+00:00,49.809708,12.094199,1964.93,-18355.72,-45591.01,4406.25,0.19042015075683594,57.25580164844075,25,2,976.7812255054864,7000.0,POINT Z(12.094198586882566 49.80970755210129 -1964.9346874217495)
2024-06-01 20:48:12.770000+00:00,50.488436,12.462934,746.71,7989.65,29854.82,19281.25,0.17497463524341583,23.29393122995384,25,3,250.0,2062.5,POINT Z(12.462933966179621 50.4884363631396 -746.7087625082809)
2024-06-01 21:07:24.490000+00:00,49.894916,12.11381,2051.93,-16918.57,-36120.91,13906.25,0.15746288001537323,66.75209308030975,25,2,814.9003006503311,2750.0,POINT Z(12.113809726980337 49.894916253522894 -2051.9296155704824)
2024-06-01 21:18:34.990000+00:00,49.873152,12.013043,2178.48,-24147.48,-38513.24,11468.75,0.1727401316165924,0.0,25,2,139.75424859373686,1687.5,POINT Z(12.013042740283758 49.8731522126604 -2178.481305107257)
2024-06-01 21:29:24.700000+00:00,49.827779,11.953451,3470.26,-28444.72,-43537.5,6468.75,0.2740629017353058,30.7815908110191,25,3,391.56137769192713,2750.0,POINT Z(11.953450985216278 49.82777886973723 -3470.255989124431)
2024-06-01 21:34:19.520000+00:00,49.864584,12.149754,566.0,-14352.86,-39501.18,10468.75,0.1816989630460739,7.675196721176803,25,4,537.6453291901641,1625.0,POINT Z(12.149754256780946 49.86458433794787 -565.9976705162239)
2024-06-01 21:47:37.240000+00:00,49.84831,12.003632,1088.4,-24834.69,-41272.49,8718.75,0.15797606110572815,0.0,25,1,197.64235376052372,6375.0,POINT Z(12.003631607692565 49.848309678837424 -1088.3987159739227)
