time,lat,lon,depth,east_shift,north_shift,distance_border,semblance,azimuthal_coverage,n_stations,n_picks,uncertainty_horizontal,uncertainty_vertical,WKT_geom
2024-06-01 15:45:01.620000+00:00,49.849998,12.156805,2086.02,-13851.7,-41124.39,8843.75,0.18600556254386902,0.0,26,2,13840.187182621483,9250.0,POINT Z(12.156804706362347 49.8499983389412 -2086.023993255714)
2024-06-01 15:45:28.220000+00:00,49.844462,11.953881,4738.19,-28404.02,-41682.59,8343.75,0.17490994930267334,54.74054654425828,26,3,1876.0413774754543,7250.0,POINT Z(11.953881472342205 49.84446209541217 -4738.1885764696335)
2024-06-01 15:46:13.690000+00:00,49.839493,11.958233,4242.08,-28094.88,-42236.78,7781.25,0.19773748517036438,54.43381540237215,26,3,508.7131436281158,2093.75,POINT Z(11.958233190340392 49.83949289694865 -4242.07605182951)
2024-06-01 15:54:15.640000+00:00,50.012908,12.057133,3018.5,-20926.93,-22986.5,16968.75,0.16408640146255493,120.51706306222616,26,3,31.25,1312.5,POINT Z(12.057133435588094 50.01290820597053 -3018.498478536987)
2024-06-01 15:59:48.480000+00:00,49.829405,12.007793,10870.56,-24545.97,-43375.99,6593.75,0.18244071304798126,0.0,26,2,589.6238207535378,2187.5,POINT Z(12.007792596722327 49.82940469123474 -10870.562088717112)
2024-06-01 16:06:50.840000+00:00,49.822144,12.168123,5529.91,-13047.71,-44223.71,5781.25,0.15145009756088257,0.0,25,1,12460.445229304609,5625.0,POINT Z(12.168123273535226 49.8221437673857 -5529.905539893532)
2024-06-01 16:08:36.100000+00:00,49.875291,12.018303,2261.73,-23769.46,-38277.13,11718.75,0.21294640004634857,80.13266644056188,25,3,88.38834764831844,2375.0,POINT Z(12.018302980396511 49.87529081017334 -2261.7323459988065)
2024-06-01 16:24:36.800000+00:00,49.829029,12.165885,2242.92,-13206.39,-43457.67,6531.25,0.18359464406967163,14.473511342372262,26,3,318.6887195995491,2750.0,POINT Z(12.165885073716105 49.8290293920801 -2242.924708185292)
2024-06-01 16:44:32.980000+00:00,50.558851,12.508234,2324.15,11177.77,37690.4,12343.75,0.16666659712791443,0.0,26,2,265.1650429449553,3000.0,POINT Z(12.508233730032744 50.55885105411592 -2324.15130345635)
2024-06-01 16:54:25.170000+00:00,49.971219,12.094542,5155.35,-18269.74,-27631.97,14906.25,0.18054351210594177,125.71425767555962,26,2,2691.4941250168094,937.5,POINT Z(12.094542011750539 49.97121853989 -5155.353689344748)
2024-06-01 17:17:57.810000+00:00,49.788457,12.167116,8433.55,-13129.15,-47969.34,2031.25,0.1730283796787262,0.0,25,2,850.0919067959652,2937.5,POINT Z(12.167115592348601 49.78845681790539 -8433.550890361503)
2024-06-01 17:33:20.760000+00:00,49.882889,12.051579,2402.46,-21381.52,-37442.3,12593.75,0.21241521835327148,0.0,25,2,6680.77933328141,6000.0,POINT Z(12.051579209561975 49.8828890535398 -2402.4582140273787)
2024-06-01 17:38:36.480000+00:00,49.828581,12.166105,670.63,-13190.74,-43507.56,6468.75,0.2327321469783783,4.12279325130163,25,3,988.2117688026185,1687.5,POINT Z(12.166105052881377 49.828581087095635 -670.6294618983677)
2024-06-01 17:43:59.290000+00:00,49.871294,12.146064,2144.79,-14615.33,-38754.42,11281.25,0.1581883281469345,0.0,25,2,840.8515029421069,2218.75,POINT Z(12.146063942181373 49.87129369484326 -2144.7885065836176)
2024-06-01 17:48:21.010000+00:00,50.545629,12.484432,14608.46,9499.08,36216.85,5406.25,0.11763988435268402,200.6068277699235,25,4,576.2215285808055,437.5,POINT Z(12.48443231547765 50.54562879207287 -14608.46181279938)
2024-06-01 17:50:56.270000+00:00,49.822589,11.880936,8565.74,-33649.79,-44084.48,4343.75,0.22551549971103668,87.70825794605179,25,5,88.38834764831844,2125.0,POINT Z(11.880936475031174 49.82258856217851 -8565.736466644805)
2024-06-01 17:56:20.380000+00:00,49.955568,12.067603,344.09,-20202.91,-29365.27,17781.25,0.14767895638942719,0.0,25,2,2180.345442814051,2625.0,POINT Z(12.067603046437844 49.955568105100355 -344.08587645758337)
2024-06-01 17:57:43.260000+00:00,49.971568,12.082566,2661.53,-19126.08,-27590.08,17343.75,0.1473899930715561,138.38360679433822,25,2,441.9417382415922,2125.0,POINT Z(12.082566185480951 49.97156833176633 -2661.530989364923)
2024-06-01 18:16:11.150000+00:00,49.838541,11.980126,9797.03,-26525.39,-42350.67,7656.25,0.2671380341053009,58.11741683050025,25,4,447.43190822738603,3375.0,POINT Z(11.980126263767835 49.83854067075057 -9797.03390896567)
2024-06-01 18:52:13.480000+00:00,50.008444,12.10552,866.55,-17471.1,-23495.37,19156.25,0.1836819350719452,47.453574875336756,25,3,752.5996611745185,2625.0,POINT Z(12.105519687497054 50.00844370754424 -866.5461648508438)
2024-06-01 18:57:31.600000+00:00,49.879481,12.147982,4314.29,-14475.39,-37844.4,12156.25,0.1688549667596817,136.31590816549203,25,2,356.3048203434806,687.5,POINT Z(12.147982367755068 49.87948102684512 -4314.289721677782)
2024-06-01 19:28:35.140000+00:00,49.888109,12.121889,3282.19,-16342.14,-36879.62,13093.75,0.22723102569580078,40.604031851855325,25,4,504.8592006688597,1437.5,POINT Z(12.121889112841048 49.88810910843707 -3282.192241826844)
2024-06-01 19:42:13.820000+00:00,50.199044,12.432266,135.32,5855.57,-2327.02,19906.25,0.2727649211883545,191.41515261042815,25,9,93.75,281.25,POINT Z(12.432266140361497 50.19904359644867 -135.31774160903174)
2024-06-01 19:43:20.120000+00:00,50.519893,12.472697,923.69,8674.54,33353.76,16656.25,0.20435191690921783,75.4456856003842,25,4,69.87712429686843,1375.0,POINT Z(12.472696545240158 50.51989326389395 -923.6876818489432)
2024-06-01 19:47:50.830000+00:00,49.886341,11.938076,11092.61,-29511.74,-37019.8,8468.75,0.14650848507881165,60.20721702891939,25,2,938.0206887377271,16000.0,POINT Z(11.938075615323186 49.88634094714868 -11092.611124172188)
2024-06-01 19:56:36.740000+00:00,49.834149,12.163523,1362.42,-13374.44,-42887.95,7093.75,0.2012139856815338,26.644325287607842,25,3,318.6887195995491,2875.0,POINT Z(12.163522512502212 49.834149248622964 -1362.4178233775674)
2024-06-01 20:00:23.110000+00:00,49.952295,12.095158,1878.68,-18232.86,-29736.3,18156.25,0.15207915008068085,67.03566152657419,25,3,12679.107445912745,2125.0,POINT Z(12.095158038591311 49.952295136734875 -1878.676285999412)
2024-06-01 20:01:32.770000+00:00,49.998401,11.933457,109.25,-29773.18,-24557.58,8218.75,0.15028589963912964,46.50449517697484,25,3,156.25,593.75,POINT Z(11.933457321977068 49.998401187329726 -109.24876956792743)
2024-06-01 20:05:58.770000+00:00,49.815833,12.147241,1417.98,-14547.69,-44921.54,5093.75,0.21768976747989655,56.767996861105985,25,3,69.87712429686843,593.75,POINT Z(12.147240962254424 49.81583332379282 -1417.9809392208872)
2024-06-01 20:10:09.730000+00:00,49.814964,12.053759,1772.06,-21255.23,-44995.83,4968.75,0.1956905871629715,19.137717021858236,25,4,88.38834764831844,1250.0,POINT Z(12.053759263200604 49.814963714361724 -1772.0632352506832)
2024-06-01 20:12:35.530000+00:00,49.958688,12.094377,7955.75,-18286.27,-29025.23,12031.25,0.18570788204669952,65.02068064061967,25,4,870.5242673240075,2125.0,POINT Z(12.094377453606658 49.95868824749501 -7955.749440613007)
2024-06-01 20:17:53.710000+00:00,49.828118,12.16692,1908.14,-13132.39,-43559.2,6468.75,0.22465726733207703,22.001981598249017,25,3,8168.632841546987,3500.0,POINT Z(12.166920274884154 49.82811793421647 -1908.1362593478814)
2024-06-01 20:29:56.810000+00:00,49.963209,12.013995,-19.63,-24034.24,-28499.75,13968.75,0.16614603996276855,7.088062793248753,25,4,712.6096406869613,2968.75,POINT Z(12.013994979784885 49.963209125642265 19.628710344017634)
2024-06-01 20:35:33.880000+00:00,49.830793,12.136442,1528.35,-15317.75,-43255.97,6781.25,0.15300992131233215,3.6100864144389107,25,2,3937.996000505841,16500.0,POINT Z(12.136441984960113 49.83079283255819 -1528.3542263045172)
2024-06-01 20:38:17.840000+00:00,49.991089,12.087676,1362.61,-18753.0,-25420.79,18593.75,0.17926719784736633,188.45305262476563,25,4,20067.269682246264,16125.0,POINT Z(12.087676227854105 49.9910889262602 -1362.6095203693437)
2024-06-01 20:39:41.380000+00:00,49.809503,12.094318,1976.42,-18347.2,-45613.83,4406.25,0.19042015075683594,57.1921558430285,25,2,976.7812255054864,7000.0,POINT Z(12.094318480474497 49.8095026336432 -1976.42400098745)
2024-06-01 20:48:12.770000+00:00,50.488455,12.462714,765.37,7974.09,29856.9,19281.25,0.17497463524341583,23.385852372696945,25,3,250.0,2062.5,POINT Z(12.462713992675631 50.48845529479348 -765.3693009183049)
2024-06-01 21:07:24.490000+00:00,49.89487,12.113878,2028.33,-16913.72,-36126.07,13906.25,0.15746288001537323,66.7350582430953,25,2,814.9003006503311,2750.0,POINT Z(12.113877599464747 49.89486993047383 -2028.3343743684354)
2024-06-01 21:18:34.990000+00:00,49.87338,12.012898,2194.11,-24157.74,-38487.92,11468.75,0.1727401316165924,0.0,25,2,139.75424859373686,1687.5,POINT Z(12.012897963074353 49.87337951253917 -2194.107784542571)
2024-06-01 21:29:24.700000+00:00,49.827887,11.953698,3463.26,-28426.93,-43525.53,6468.75,0.2740629017353058,30.840637258440836,25,3,391.56137769192713,2750.0,POINT Z(11.953698202310548 49.827887342230156 -3463.262897471439)
